,name,model,maker,prefix,postfix,kind
1697,매그너스,매그너스,쉐보레/한국GM,0,0,Sedan
1698,쉐보레/대우 프리미엄6 토스카 V292,토스카,쉐보레/한국GM,프리미엄6,V292,Sedan
1699,캐딜락 CTS 2008년형,CTS,캐딜락,0,0,Sedan
1700,포드 이스케이프 2015년형,이스케이프,포드,0,0,Small suv
1701,엘란트라,엘란트라,현대,0,0,
1702,링컨 MKS 2008년형,MKS,링컨,0,0,Sedan
1703,아우디 A5 2013년형,A5,아우디,0,0,Coupe
1704,인피니티 G 쿠페 2007년형,G 쿠페,인피니티,0,0,Coupe
1705,랜드로버 디스커버리 스포츠 2014년형,디스커버리 스포츠,랜드로버,0,0,Mid-Large suv
1706,미니 쿠퍼 2009년형,쿠퍼,미니,0,0,Coupe
1707,닛산 무라노 2009년형,무라노,닛산,0,0,Mid-Large suv
1708,포르쉐 카레라GT 2019년형,카레라GT,포르쉐,0,0,Coupe
1709,볼보 V40 2019년형,V40,볼보,0,0,Small suv
1710,인피니티 EX,EX,인피니티,0,0,Mid-Large suv
1711,랜드크루져,랜드크루져,토요타,0,0,Mid-Large suv
1712,폭스바겐 티구안 2017년형,티구안,폭스바겐,0,0,Mid-Large suv
1713,아우디 A8 2015년형,A8,아우디,0,0,Sedan
1714,볼보V50,V50,볼보,0,0,Mid-Large suv
1715,페라리 488 2018년형,488,페라리,0,0,Coupe
1716,렉서스 RX 400h,RX,렉서스,0,0,Mid-Large suv
1717,렉서스 GS 2006년형,GS,렉서스,0,0,Sedan
1718,더볼드 스포티지 QL,스포티지,기아,더볼드,QL,Mid-Large suv
1719,모닝 JA 올뉴,모닝,기아,올뉴,JA,Sedan
1720,B-클래스,B-클래스,벤츠,0,0,Small suv
1721,X타입,X타입,재규어,0,0,Sedan
1722,피카소C4,C4 피카소,시트로엥,0,0,van
1723,200,0,0,0,0,
1724,S타입,S타입,재규어,0,0,Sedan
1725,밴,0,0,0,0,
1726,스테이츠맨,스테이츠맨,홀덴,0,0,Sedan
1727,넥시아,씨에로,대우,0,0,
1728,옵티마 리갈,옵티마,기아,0,0,Sedan
1729,크루즈 5,크루즈,쉐보레/한국GM,0,0,Sedan
1730,SM7 노바,SM7,르노삼성,노바,0,Sedan
1731,그랜트 채로키,그랜드 체로키,지프,0,0,Mid-Large suv
1732,현대트럭 메가,메가트럭,현대,0,0,
1733,6 그란쿠페,6 시리즈,BMW,0,0,Sedan
1734,에쿠스 리무진,에쿠스,현대,0,0,Sedan
1735,쏘렌토 mq4,쏘렌토,기아,0,0,Mid-Large suv
1736,뉴SM6,SM6,르노삼성,0,0,Sedan
1737,현대자동차 마이티2.5T,마이티,현대,0,0,
1738,올뉴투싼 TL,TL,아큐라,0,0,Sedan
1739,뉴렉스턴,렉스턴,쌍용,뉴,0,Mid-Large suv
1740,EQ900,EQ900,제네시스,0,0,Sedan
1741,Jetta,제타,폭스바겐,0,0,Sedan
1742,싼타페더스타일,싼타페,현대,0,0,Mid-Large suv
1743,뉴SM3,SM3,르노삼성,0,0,Sedan
1744,Q70,Q7,아우디,0,0,Mid-Large suv
1745,GOLF,골프,폭스바겐,0,0,Sedan
1746,라세티,라세티,쉐보레/한국GM,0,0,Sedan
1747,제네시스 G330,제네시스,현대,0,0,Sedan
1748,300C,300C,크라이슬러,0,0,Sedan
1749,벤츠 GLS-클래스,GLS-클래스,벤츠,0,0,Mid-Large suv
1750,Q3,Q3,아우디,0,0,Mid-Large suv
1751,쉐보레/한국GM 캡티바 유로5,캡티바,홀덴,0,0,Mid-Large suv
1752,디스커버리4,디스커버리,랜드로버,0,0,Mid-Large suv
1753,5시리즈,5 시리즈,BMW,0,0,Sedan
1754,쉐보레 이쿼녹스,이쿼녹스,쉐보레/한국GM,0,0,Small suv
1755,현대 더뉴 i30 GD,i30,현대,0,0,Sedan
1756,쉐보레 트래버스,트래버스,쉐보레,0,0,Mid-Large suv
1757,기아 올뉴쏘렌토,쏘렌토,기아,올뉴,0,Mid-Large suv
1758,로디우스,로디우스,쌍용,0,0,van
1759,기아 SOUL,쏘울,기아,0,0,Small suv
1760,캐딜락 에스컬레이드,에스컬레이드,캐딜락,0,0,Mid-Large suv
1761,기아 5세대 (출시예정) 스포티지 NQ5,스포티지,기아,0,0,Mid-Large suv
1762,기아 올뉴K3,K3,기아,올뉴,0,Sedan
1763,뉴스타렉스,스타렉스,현대,뉴,0,van
1764,기아 NIRO,니로,기아,0,0,Small suv
1765,기아 뉴스포티지 R,스포티지,기아,R,0,Mid-Large suv
1766,현대 쏘나타LF,쏘나타,현대,0,LF,Sedan
1767,bmw 320d,3 시리즈,BMW,0,0,Sedan
1768,볼보 V90,V90,볼보,0,0,Mid-Large suv
1769,현대 소나타 뉴라이즈,쏘나타,현대,0,뉴라이즈,Sedan
1770,현대 아반떼XD,아반떼,현대,0,XD,Sedan
1771,기아 HEV 포르테 TD,포르테,토요타,HEV,TD,Sedan
1772,르노 마스터,마스터,르노,0,0,van
1773,볼보 2세대 S60,S60,볼보,0,0,Sedan
1774,폭스바겐 골프 2013년형,골프,폭스바겐,0,0,Sedan
1775,현대 아반떼 sport,아반떼,현대,0,0,Sedan
1776,쉐보레/한국GM 말리부 V300,말리부,쉐보레/한국GM,0,V300,Sedan
1777,현대 LF쏘나타,쏘나타,현대,0,LF,Sedan
1778,기아 로체 MG,로체,기아,0,MG,Sedan
1779,현대 넥소,넥쏘,현대,0,0,Mid-Large suv
1780,기아 프라이드(2012),프라이드,기아,0,0,Sedan
1781,르노 마스터S,마스터,르노,0,0,van
1782,기아 K9 KH,K9,기아,0,KH,Sedan
1783,현대 뉴그랜져 XG,그랜저,현대,뉴,0,Sedan
1784,현대 더뉴그랜저,그랜저,현대,뉴,0,Sedan
1785,기아 더 뉴 모하비 HM,모하비,기아,더 뉴,HM,Mid-Large suv
1786,토요타 캠리 2013년형,캠리,토요타,0,0,Sedan
1787,bmw 540i,3 시리즈,BMW,0,0,Sedan
1788,현대 뉴라이즈 HEV 쏘나타 LF,쏘나타,현대,뉴라이즈 HEV,LF,Sedan
1789,벤츠 C-클래스 W204,C-클래스,벤츠,0,W204,Sedan
1790,현대 HEV 쏘나타 LF,쏘나타,현대,HEV,LF,Sedan
1791,미니쿠퍼,쿠퍼,미니,0,0,Coupe
1792,현대 뉴 아반떼 XD,아반떼,현대,뉴,XD,Sedan
1793,렉서스 NX300h,NX,렉서스,0,0,Mid-Large suv
1794,기아 프라이드,프라이드,기아,0,0,Sedan
1795,벤츠 E-클래스 카브리올레 A213,E-클래스,벤츠,0,카브리올레 A213,Coupe
1796,현대 마이티 WQ,마이티,현대,0,0,
1797,재규어XF,XF,재규어,0,0,Sedan
1798,볼보 S90 2019년형,S90,볼보,0,0,Sedan
1799,토요타 프리우스C,프리우스C,토요타,0,0,Sedan
1800,undefined BOBOBOBO,,,,,
1801,쉐보레/한국GM 아베오 T300,아베오,쉐보레/한국GM,0,T300,Sedan
1802,벤츠 CLK-클래스 C209/A209,CLK-클래스,벤츠,0,0,Sedan
1803,기아 모하비 더마스터 HM,모하비,기아,0,HM,Mid-Large suv
1804,메가트럭,메가트럭,현대,0,0,
1805,토요타 아발론 2019년형,아발론,토요타,0,0,Sedan
1806,렉서스 ES 2012년형,ES,렉서스,0,0,Sedan
1807,현대트럭메가,메가트럭,현대,0,0,
1808,C4칵투스,C4,시트로엥,0,0,Small suv
1809,렉서스 CT 2020년형,CT,렉서스,0,0,Sedan
1810,현대 더뉴 제네시스 쿠페 BK,제네시스 쿠페,현대,0,0,Coupe
1811,옵티마,옵티마,기아,0,0,Sedan
1812,벤츠 GLK-클래스,GLK-클래스,벤츠,0,0,Mid-Large suv
1813,체어맨W,체어맨,쌍용,W,0,Sedan
1814,쥬크,주크,닛산,0,0,Small suv
1815,캐딜락 CT6 2019년형,CT6,캐딜락,0,0,Sedan
1816,쉐보레/대우 뉴 라보,라보,쉐보레/한국GM,뉴,0,One row truck
1817,혼다 CR-Z,CR-Z,혼다,0,0,Coupe
1818,쌍용 액티언 스포츠 Q100,액티언 스포츠,쌍용,0,0,Mid-Large suv
1819,벤츠 S-클래스 2018년형,S-클래스,벤츠,0,0,Sedan
1820,쉐보레/대우 볼트 2020년형,볼트,쉐보레/한국GM,0,2,Sedan
1821,쉐보레/대우 스파크 M300,스파크,쉐보레/한국GM,0,M300,Sedan
1822,폭스바겐 폴로,폴로,폭스바겐,0,0,Sedan
1823,캐딜락 XT5 2019년형,XT5,캐딜락,0,0,Mid-Large suv
1824,쌍용 뉴 무쏘 FJ,무쏘,쌍용,뉴,FJ,Mid-Large suv
1825,레인지로버,레인지로버,랜드로버,0,0,Mid-Large suv
1826,현대 에쿠스 LZ,에쿠스,현대,0,LZ,Sedan
1827,현대 쏘나타 EF,쏘나타,현대,0,EF,Sedan
1828,쉐보레/대우 이쿼녹스,이쿼녹스,쉐보레/한국GM,0,0,Small suv
1829,르노삼성 QM5,QM5,르노삼성,0,0,Small suv
1830,쉐보레/대우 말리부 V300,말리부,쉐보레/한국GM,0,V300,Sedan
1831,기아 하이브리드 포르테 TD,포르테,토요타,0,TD,Sedan
1832,지프 루비콘 2012년형,루비콘,지프,0,0,Mid-Large suv
1833,링컨MKZ,MKZ,링컨,0,0,Sedan
1834,아우디 A7 2014년형,A7,아우디,0,0,Sedan
1835,유콘 데날리,유콘,GMC,0,0,Mid-Large suv
1836,랜드로버 레인지로버 이보크,레인지로버 이보크,랜드로버,0,0,Mid-Large suv
1837,체이서,체이서,토요타,0,0,
1838,쌍용 코란도 투리스모,코란도 투리스모,쌍용,0,0,van
1839,링컨 MKX 2019년형,MKX,링컨,0,0,Mid-Large suv
1840,닛산패스파인더,패스파인더,닛산,0,0,Mid-Large suv
1841,기아 트럭 봉고 3 PU,1열 봉고,기아,0,0,One row truck
1842,508,508,푸조,0,0,Sedan
1843,C200ML,C-클래스,벤츠,0,0,Sedan
1844,크루즈5,크루즈,홀덴,0,0,Sedan
1845,벨라,레인지로버 벨라,랜드로버,0,0,
1846,BMW NEW X5,X5,BMW,0,0,Mid-Large suv
1847,BMW 3시리즈,3 시리즈,BMW,0,0,Sedan
1848,올 뉴 카렌스,카렌스,기아,뉴,0,Small suv
1849,코란도 투리스모,코란도 투리스모,쌍용,0,0,van
1850,소나타 하이브리드,쏘나타,현대,0,0,Sedan
1851,아우디 스포트백(4도어) A5 8W6,A5,아우디,0,0,Sedan
1852,아우디 Q5,Q5,아우디,0,0,Mid-Large suv
1853,링컨 에비에이터 U611,에비에이터,링컨,0,U611,Mid-Large suv
1854,포르쉐 911 2021년형,911,포르쉐,0,0,Coupe
1855,미니 뉴 컨트리맨 F60,컨트리맨,미니,0,0,Small suv
1856,제네시스 세부 분류,제네시스,현대,0,0,Sedan
1857,캐딜락 XT5 2021년형,XT5,캐딜락,0,0,Mid-Large suv
1858,아우디 Q3 F3,Q3,아우디,0,F3,Mid-Large suv
1859,랜드로버 디펜더,디펜더,랜드로버,0,0,Mid-Large suv
1860,볼보 XC60 2021년형,XC60,볼보,0,0,Mid-Large suv
1861,쉐보레/한국GM 3세대 F/L 이쿼녹스,이쿼녹스,쉐보레/한국GM,3세대 F/L,0,Small suv
1862,폭스바겐 투아렉,투아렉,폭스바겐,0,0,Mid-Large suv
1863,벤츠 GT-클래스 GT63 S AMG 4DOOR X290,GT-클래스,벤츠,0,0,Sedan
1864,볼보 크로스 컨트리 V90,V90,볼보,크로스 컨트리,0,Mid-Large suv
1865,볼보 더 뉴 S90,S90,볼보,더 뉴,0,Sedan
1866,폭스바겐 티구안 2012년형,티구안,폭스바겐,0,0,Mid-Large suv
1867,닛산 알티마 L32/U32,알티마,닛산,0,L32/U32,Sedan
1868,마세라티 르반떼 2020년형,르반떼,마세라티,0,0,Mid-Large suv
1869,렉서스 ES 2008년형,2008,푸조,0,0,Small suv
1870,아우디 더 뉴 A7 4G8,A7,아우디,더 뉴,4G8,Sedan
1871,에어로타운,에어로타운,현대,0,0,
1872,BMW 4 시리즈 F32/33/36,4 시리즈,BMW,0,F32/33/36,Sedan
1873,벤츠 더뉴 GLS-클래스 X167,GLS-클래스,벤츠,0,0,Mid-Large suv
1874,포르쉐 더 뉴 파나메라 971,파나메라,포르쉐,더 뉴,971,Sedan
1875,BMW X6 M,X6 M,BMW,0,0,Mid-Large suv
1876,혼다 오딧세이 2021년형,오딧세이,혼다,0,0,van
1877,재규어 XF 2020년형,XF,재규어,0,0,Sedan
1878,볼보 XC40 2021년형,XC40,볼보,0,0,Mid-Large suv
1879,벤츠 GLA-클래스 X156: GLA45 AMG,GLA-클래스,벤츠,0,0,Small suv
1880,랜드로버 디스커버리 2021년형,디스커버리,랜드로버,0,0,Mid-Large suv
1881,지프 글라디에이터 JT,글라디에이터,지프,0,JT,Mid-Large suv
1882,BMW X3 F25,X3,BMW,0,0,Mid-Large suv
1883,쏠라티,쏠라티,현대,0,0,
1884,인피니티 G 시리즈 2020년형,G 시리즈,인피니티,0,0,Sedan
1885,기아 HEV K5 JK,K5,기아,0,0,Sedan
1886,아우디 A8 D5,A8,아우디,0,0,Sedan
1887,쉐보레/한국GM 프리미엄6 토스카 V292,토스카,쉐보레/한국GM,프리미엄6,V292,Sedan
1888,캐딜락 SRX,SRX,캐딜락,0,0,Mid-Large suv
1889,BMW 세부 분류,,,,,
1890,기아 텔루라이드,텔루라이드,기아,0,0,Mid-Large suv
1891,현대 i30 GD,i30,현대,0,0,Sedan
1892,볼보EC60E,EC60E,볼보,0,0,
1893,르노 클리오 2018년형,클리오,르노,0,0,Sedan
1894,BMW M5,M5,BMW,0,0,Sedan
1895,랜드로버 레인지로버 스포츠 2012년형,레인지로버 스포츠,랜드로버,0,0,Mid-Large suv
1896,폭스바겐 골프 2011년형,골프,폭스바겐,0,0,Sedan
1897,마쯔다 MX 2021년형,MX,마쯔다,0,0,Coupe
1898,혼다 오딧세이 2018년형,오딧세이,혼다,0,0,van
1899,볼보 S90 2021년형,S90,볼보,0,0,Sedan
1900,마이티,마이티,현대,0,0,
1901,지프 랭글러 2014년형,랭글러,지프,0,0,Mid-Large suv
1902,대우  레죠,레조,대우,0,0,
1903,스마트 포투 2016년형,포투,스마트,0,0,Coupe
1904,혼다 CR-V 2015년형,CR-V,혼다,0,0,Small suv
1905,인피니티 M 시리즈,M 시리즈,인피니티,0,0,Sedan
1906,크라이슬러 300C 2012년형,300C,크라이슬러,0,0,Sedan
1907,토요타 캠리 2021년형,캠리,토요타,0,0,Sedan
1908,아우디 E-tron 2020년형,E-tron,아우디,0,0,Mid-Large suv
1909,재규어 XE 2015년형,XE,재규어,0,0,Sedan
1910,닛산 X-TRAIL,X-TRAIL,닛산,0,0,Mid-Large suv
1911,폭스바겐 티구안 2008년형,2008,푸조,0,0,Small suv
1912,BMW 7 시리즈 E65/66/67/68,7 시리즈,BMW,0,0,Sedan
1913,링컨 컨티넨탈 2020년형,컨티넨탈,링컨,0,0,Sedan
1914,벤츠 S-클래스 W222 AMG,S-클래스,벤츠,0,W222 AMG,Sedan
1915,폭스바겐 CC 2010년형,CC,폭스바겐,0,0,Sedan
1916,렉서스 RX 2016년형,RX,렉서스,0,0,Mid-Large suv
1917,벤츠 A-클래스 W176: A45 AMG,A-클래스,벤츠,0,0,Sedan
1918,폭스바겐 제타 2013년형,제타,폭스바겐,0,0,Sedan
1919,토요타 수프라 2020년형,수프라,토요타,0,0,Coupe
1920,캐딜락 CTS 2016년형,CTS,캐딜락,0,0,Sedan
1921,포르쉐 세부 분류,,,,,
1922,링컨 MKC 2018년형,MKC,링컨,0,0,Small suv
1923,BMW i8,i8,BMW,0,0,Sedan
1924,토요타 프리우스 2021년형,프리우스,토요타,0,0,Sedan
1925,포르쉐 718 2016년형,718,포르쉐,0,0,Coupe
1926,렉서스 CT 2015년형,CT,렉서스,0,0,Sedan
1927,마세라티 기블리 2018년형,기블리,마세라티,0,0,Sedan
1928,토요타 FJ크루져 2013년형,FJ크루져,토요타,0,0,Mid-Large suv
1929,렉서스 ES 2010년형,ES,렉서스,0,0,Sedan
1930,렉서스 GS,GS,렉서스,0,0,Sedan
1931,렉서스 IS 2014년형,IS,렉서스,0,0,Sedan
1932,벤츠 CLS-클래스 W218: CLS63 AMG,CLS-클래스,벤츠,0,0,Sedan
1933,아우디 Q5 2015년형,Q5,아우디,0,0,Mid-Large suv
1934,닷지 램 픽업 2020년형,램 픽업,닷지,0,0,Mid-Large suv
1935,마세라티 르반떼,르반떼,마세라티,0,0,Mid-Large suv
1936,아우디 S7 2013년형,S7,아우디,0,0,Sedan
1937,푸조 2008 2015년형,2008,푸조,0,0,Small suv
1938,푸조 208,208,푸조,0,0,Sedan
1939,볼보 V40 2017년형,V40,볼보,0,0,Small suv
1940,포르쉐 카이맨 2011년형,카이맨,포르쉐,0,0,Coupe
1941,링컨 MKZ 2015년형,MKZ,링컨,0,0,Sedan
1942,캐딜락 에스컬레이드 2017년형,에스컬레이드,캐딜락,0,0,Mid-Large suv
1943,마세라티 콰트로포르테 2020년형,콰트로포르테,마세라티,0,0,Sedan
1944,테슬라 모델 3 2020년형,모델 3,테슬라,0,0,Sedan
1945,포르쉐 911 2015년형,911,포르쉐,0,0,Coupe
1946,아우디 Q5 2014년형,Q5,아우디,0,0,Mid-Large suv
1947,아큐라 RDX 2020년형,RDX,아큐라,0,0,Mid-Large suv
1948,렉서스 LC 2020년형,LC,렉서스,0,0,Coupe
1949,랜드로버 프리랜더 2019년형,프리랜더,랜드로버,0,0,Mid-Large suv
1950,현대 라비타,라비타,현대,0,0,Sedan
1951,IMHUNGRY,,,,,
1952,아우디 A7 2016년형,A7,아우디,0,0,Sedan
1953,폭스바겐 파사트 2017년형,파사트,폭스바겐,0,0,Sedan
1954,혼다 시빅 2019년형,시빅,혼다,0,0,Sedan
1955,벤츠 E-클래스 쿠페,E-클래스,벤츠,0,0,Coupe
1956,쉐보레/한국GM F/L 말리부 V400,말리부,쉐보레/한국GM,0,0,Sedan
1957,볼보 S60 2019년형,S60,볼보,0,0,Sedan
1958,벤츠 S-클래스 2020년형,S-클래스,벤츠,0,0,Sedan
1959,기아 더뉴 카니발 하이리무진 YP,카니발,기아,더뉴,YP,van
1960,폭스바겐 비틀,비틀,폭스바겐,0,0,Sedan
1961,아우디 A6 2018년형,A6,아우디,0,0,Sedan
1962,벤츠 GT 2019년형,GT-클래스,벤츠,0,0,Coupe
1963,벤틀리 벤테이가,벤테이가,벤틀리,0,0,Mid-Large suv
1964,스마트 포투 2019년형,포투,스마트,0,0,Coupe
1965,볼보 FH500 2016년형,FH,볼보,0,0,
1966,현대 더뉴 벨로스터 FS,벨로스터,현대,더뉴,FS,Sedan
1967,폭스바겐 파사트 2006년형,파사트,폭스바겐,0,0,Sedan
1968,기아 올뉴 쏘울 PS,쏘울,기아,올뉴,PS,Small suv
1969,볼보 XC60 2013년형,XC60,볼보,0,0,Mid-Large suv
1970,벤츠 마이바흐 2019년형,마이바흐,벤츠,0,0,Sedan
1971,마쯔다 6 (아텐자) 2019년형,6 (아텐자),마쯔다,0,0,Sedan
1972,미니 쿠퍼 2006년형,쿠퍼,미니,0,0,Coupe
1973,벤츠 마이바흐 2016년형,마이바흐,벤츠,0,0,Sedan
1974,볼보 V40 2020년형,V40,볼보,0,0,Small suv
1975,랜드로버 프리랜더 2007년형,프리랜더,랜드로버,0,0,Mid-Large suv
1976,쉐보레/대우 더넥스트 스파크 M400,스파크,쉐보레/한국GM,0,M400,Sedan
1977,렉서스 IS 2006년형,LS,렉서스,0,0,Sedan
1978,닛산 알티마 2017년형,알티마,닛산,0,0,Sedan
1979,포드 F-시리즈 2019년형,F-시리즈,포드,0,0,Mid-Large suv
1980,쌍용 코란도 KH7,코란도,쌍용,0,KH7,Mid-Large suv
1981,벤츠 S-클래스 2012년형,S-클래스,벤츠,0,0,Sedan
1982,르노 마스터 2020년형,마스터,르노,0,0,van
1983,푸조 2008 2019년형,2008,푸조,0,0,Small suv
1984,기아 신형 쏘울 SK3,K3,기아,0,SK3,Sedan
1985,볼보 V40 2013년형,V40,볼보,0,0,Small suv
1986,랜드로버 레인지로버 스포츠 2019년형,레인지로버 스포츠,랜드로버,0,0,Mid-Large suv
1987,롤스로이스 레이스 2018년형,레이스,롤스로이스,0,0,Coupe
1988,쉐보레/대우 알페온,알페온,쉐보레/한국GM,0,0,Sedan
1989,닛산 맥시마 2020년형,맥시마,닛산,0,0,Sedan
1990,쉐보레/대우 다마스,다마스,쉐보레/한국GM,0,0,Three row truck
1991,아우디 Q3 2014년형,Q3,아우디,0,0,Mid-Large suv
1992,쉐보레/대우 SS 카마로 6세대,카마로,쉐보레,SS,6세대,Coupe
1993,볼보 S 2019년형,,볼보,0,0,
1994,이스즈 뮤 2019년형,뮤,이스즈,0,0,Mid-Large suv
1995,벤츠 E-클래스 2019년형,E-클래스,벤츠,0,0,Sedan
1996,F/L 투싼 TL,TL,아큐라,0,0,Sedan
1997,더 K9 RJ,K9,기아,더,RJ,Sedan
1998,Q 시리즈 2019년형,Q 시리즈,인피니티,0,0,Sedan
1999,CLA-클래스 2019년형,CLA-클래스,벤츠,0,0,Sedan
2000,스타렉스 TQ,스타렉스,현대,0,TQ,van
2001,노바 SM7 L47,SM7,르노삼성,노바,L47,Sedan
2002,K3 YD,K3,기아,0,YD,Sedan
2003,스팅어 CK,스팅어,기아,0,CK,Sedan
2004,코나 OS EV,코나,현대,EV,OS,Small suv
2005,파사트,파사트,폭스바겐,0,0,Sedan
2006,V50,V50,볼보,0,0,Mid-Large suv
2007,넥쏘,넥쏘,현대,0,0,Mid-Large suv
2008,미니5도어,쿠퍼,미니,0,0,Coupe
2009,레인지로버 스포츠,레인지로버 스포츠,랜드로버,0,0,Mid-Large suv
2010,H2,H2,허머,0,0,Mid-Large suv
2011,C 클래스,C-클래스,벤츠,0,W203,Sedan
2012,CT200h,CT,렉서스,0,0,Sedan
2013,멕라렌 570S,570S,맥라렌,0,0,Coupe
2014,New Beetle,비틀,폭스바겐,0,0,Sedan
2015,Q60,Q 시리즈,인피니티,0,0,Sedan
2016,s600,S-클래스,벤츠,0,0,Sedan
2017,530d,5 시리즈,BMW,0,0,Sedan
2018,혼다 S2000,S2000,혼다,0,0,Coupe
2019,타르가,타르가,포르쉐,0,0,
2020,535i,5 시리즈,BMW,0,0,Sedan
2021,프리우스프라임,프리우스,토요타,0,0,Sedan
2022,M6,M6,BMW,0,0,Sedan
2023,쿠가,쿠가,포드,0,0,Mid-Large suv
2024,올 뉴 크루즈,크루즈,홀덴,뉴,0,Sedan
2025,인피니티 m37,M 시리즈,인피니티,0,0,Sedan
2026,포르테 해치백(5-door),포르테,토요타,0,0,Sedan
2027,링컨 MKT 2018년형,MKT,링컨,0,0,Mid-Large suv
2028,혼다 CR-V 2021년형,CR-V,혼다,0,0,Small suv
2029,포드 F-시리즈 2015년형,F-시리즈,포드,0,0,Mid-Large suv
2030,쉐보레 익스프레스밴,익스프레스밴,쉐보레,0,0,van
2031,기아 옵티마,옵티마,기아,0,0,Sedan
2032,폭스바겐 투아렉 2019년형,투아렉,폭스바겐,0,0,Mid-Large suv
2033,재규어 XJ 2007년형,XJ,재규어,0,0,Sedan
2034,토요타 시에나 2017년형,시에나,토요타,0,0,van
2035,포르쉐 파나메라 970,파나메라,포르쉐,0,970,Sedan
2036,현대 슈퍼캡 뉴 1열 포터 AU,1열 포터,현대,슈퍼캡 뉴,AU,One row truck
2037,포드 이스케이프,이스케이프,포드,0,0,Small suv
2038,현대 올뉴마이티,마이티,현대,0,0,
2039,재규어 S타입 2008년형,2008,푸조,0,0,Small suv
2040,캐딜락 XT6 2020년형,XT6,캐딜락,0,0,Mid-Large suv
2041,재규어 XK,XK,재규어,0,0,Coupe
2042,푸조 3008 2019년형,3008,푸조,0,0,Small suv
2043,인피니티 Q 시리즈 2017년형,Q 시리즈,인피니티,0,0,Sedan
2044,포드 포커스 2013년형,포커스,포드,0,0,Sedan
2045,아우디 S7 2020년형,S7,아우디,0,0,Sedan
2046,포드 몬데오 2015년형,몬데오,포드,0,0,Sedan
2047,푸조 407,407,푸조,0,0,Sedan
2048,푸조 208 2012년형,208,푸조,0,0,Sedan
2049,마이티3.5TON,마이티,현대,0,0,
2050,쌍용 뉴 코란도 KJ,코란도,쌍용,뉴,KJ,Mid-Large suv
2051,쉐보레/한국GM 젠트라,젠트라,쉐보레/한국GM,0,0,Sedan
2052,쉐보레 체비밴,체비밴,쉐보레,0,0,van
2053,폭스바겐 아테온 2017년형,아테온,폭스바겐,0,0,Sedan
2054,시트로엥 DS5 2014년형,DS5,시트로엥,0,0,Sedan
2055,혼다 CR-V 2014년형,CR-V,혼다,0,0,Small suv
2056,토요타 RAV4 2017년형,RAV4,토요타,0,0,Mid-Large suv
2057,아우디 R8 2020년형,R8,아우디,0,0,Coupe
2058,닛산 Select 로그 S35,S3,아우디,0,0,Sedan
2059,현대 5톤,,,,,
2060,볼보 1세대 XC90,XC90,볼보,1세대,0,Mid-Large suv
2061,기아 K3 쿱 YK,K3 쿱,기아,0,YK,Coupe
2062,크라이슬러 300C 2010년형,300C,크라이슬러,0,0,Sedan
2063,현대 7세대 아반떼 CN7,아반떼,현대,0,CN7,Sedan
2064,지프 체로키 2013년형,체로키,지프,0,0,Mid-Large suv
2065,르노 마스터 2019년형,마스터,르노,0,0,van
2066,푸조 3008 2013년형,3008,푸조,0,0,Small suv
2067,캐딜락 세부 분류,,,,,
2068,혼다 HR-V,HR-V,혼다,0,0,Sedan
2069,현대 아반떼 CN7,아반떼,현대,0,CN7,Sedan
2070,혼다 CR-V 2016년형,CR-V,혼다,0,0,Small suv
2071,쉐보레/한국GM 라세티 J200,라세티,쉐보레/한국GM,0,0,Sedan
2072,마이티 윙바디,마이티,현대,0,0,
2073,기아 스포티지 NB7,스포티지,기아,0,NB7,Mid-Large suv
2074,마이티3.5,마이티,현대,0,0,
2075,폭스바겐 투아렉 2013년형,투아렉,폭스바겐,0,0,Mid-Large suv
2076,현대 점보 스타렉스 A1,스타렉스,현대,0,A1,van
2077,쉐보레 C/K 1500 2012년형,C/K 1500,쉐보레,0,0,Mid-Large suv
2078,대우 레스타,레스타,대우,0,0,
2079,벤츠 스프린터 F/L 906,스프린터,토요타,0,F/L 906,Coupe
2080,마세라티 4200 GT 2020년형,4200 GT,마세라티,0,0,Sedan
2081,아우디 A8 2009년형,A8,아우디,0,0,Sedan
2082,쌍용 무쏘,무쏘,쌍용,0,0,Mid-Large suv
2083,토요타 RAV4 2014년형,RAV4,토요타,0,0,Mid-Large suv
2084,BMW 2 시리즈 F22/23,2 시리즈,BMW,0,F22,Coupe
2085,벤츠 A-클래스 W177: A45 AMG,A-클래스,벤츠,0,0,Sedan
2086,벤츠 GLS-클래스 2019년형,GLS-클래스,벤츠,0,0,Mid-Large suv
2087,BMW Z4 M,Z4 M,BMW,0,0,Coupe
2088,현대 더 뉴 아이오닉 PHEV,아이오닉,현대,PHEV,0,Sedan
2089,벤츠 C-클래스 W203,C-클래스,벤츠,0,W203,Sedan
2090,토요타 코롤라,코롤라,토요타,0,0,Sedan
2091,올즈모빌 88LSS 2019년형,88LSS,올즈모빌,0,0,Sedan
2092,GMC 벤츄라,벤츄라,GMC,0,0,van
2093,랜드로버 레인지로버 이보크 2015년형,레인지로버 이보크,랜드로버,0,0,Mid-Large suv
2094,크라이슬러 LHS 2006년형,LHS,크라이슬러,0,0,Sedan
2095,랜드로버 디스커버리 2009년형,디스커버리,랜드로버,0,0,Mid-Large suv
2096,닷지 다코타,다코타,닷지,0,0,Mid-Large suv
2097,피아트 500 2015년형,500,피아트,0,0,Sedan
2098,렉서스 GS시리즈,GS,렉서스,0,0,Sedan
2099,미니 클럽맨 2010년형,클럽맨,미니,0,0,Sedan
