,name,model,maker,prefix,postfix,kind
382,쉐보레/한국GM 매그너스 V200,매그너스,쉐보레/한국GM,0,0,['Sedan']
383,푸조 2008 2018년형,2008,푸조,0,0,['Small suv']
384,벤틀리 컨티넨탈 GT 2012년형,컨티넨탈 GT,벤틀리,0,0,['Coupe']
385,미니쿠퍼 D,쿠퍼,미니,0,0,['Coupe']
386,랜드로버 레인지로버 스포츠 2008년형,레인지로버 스포츠,랜드로버,0,0,['Mid-Large suv']
387,토요타 캠리 2009년형,캠리,토요타,0,0,['Sedan']
388,기아 4세대(출시예정) 카니발 KA4,카니발,기아,0,0,['van']
389,벤츠 E-클래스 쿠페 C207,E-클래스,벤츠,0,0,"['Sedan', 'Coupe']"
390,피아트 500X 2016년형,500X,피아트,0,0,['Small suv']
391,크라이슬러 300C 2008년형,300C,크라이슬러,0,0,['Sedan']
392,아우디 Q5 2012년형,Q5,아우디,0,0,['Mid-Large suv']
393,기아 봉고 버스 CT,봉고 버스,기아,0,0,['van']
394,혼다 시빅 2008년형,시빅,혼다,0,0,['Sedan']
395,폭스바겐 파사트 2007년형,파사트,폭스바겐,0,0,['Sedan']
396,아반떼XD스포츠,아반떼,현대,0,0,"['Sedan', 'Coupe']"
397,캐딜락 BLS 2020년형,BLS,캐딜락,0,0,['Sedan']
398,인피니티 FX 2009년형,FX,인피니티,0,0,['Mid-Large suv']
399,아우디 R8 2008년형,R8,아우디,0,0,['Coupe']
400,벤츠 SLC-클래스 2019년형,SLC-클래스,벤츠,0,0,['Coupe']
401,미니 쿠퍼 2014년형,쿠퍼,미니,0,0,['Coupe']
402,렉서스 IS 2015년형,IS,렉서스,0,0,['Sedan']
403,볼보 S60 2015년형,S60,볼보,0,0,['Sedan']
404,쉐보레/대우 맥스 윈스톰 C105,윈스톰,쉐보레/한국GM,0,0,['Mid-Large suv']
405,미니 컨트리맨 2015년형,컨트리맨,미니,0,0,['Small suv']
406,미니 1열 쿠퍼 2019년형,쿠퍼,미니,0,0,['Coupe']
407,벤츠 E-클래스 2015년형,E-클래스,벤츠,0,0,"['Sedan', 'Coupe']"
408,SM5 L43 노바,SM5,르노삼성,0,0,['Sedan']
409,SM5 ,SM5,르노삼성,0,0,['Sedan']
410,5 시리즈 ,5 시리즈,BMW,0,0,['Sedan']
411,VQ35,,,0,0,
412,페라리458스페셜,458,페라리,0,0,['Coupe']
